message,label,target_type,severity,severity_score
"To be honest, neenu hopeless yaake heege",insult,individual,medium,0.3
this group is too negative don't you think?,toxicity,individual,medium,0.5
Everyone knows keep quiet please nin matadbeda,aggression,individual,medium,0.55
"Hey, people like you make everything dirty",hate,individual,medium,0.75
"Honestly, this environment is stressful for sure.",toxicity,individual,medium,0.5
we dont need people like you for sure.,hate,individual,medium,0.75
nininda headache agthide stop it and it's sad.,harassment,individual,medium,0.45
It's obvious that i will expose what you did ellargu helthini for sure.,threat,individual,medium,0.82
"To be honest, we dont want you nin beka illa",exclusion,individual,medium,0.42
neenu hopeless yaake heege and everyone agrees.,insult,individual,high,0.35
Everyone knows stay out of my matters nin hogu !!!,aggression,individual,medium,0.55
"Listen, stay in your limits please",aggression,individual,medium,0.55
why are you always in my dm ninige kelbeda and it's sad.,harassment,individual,high,0.5
remember this moment ninige gothagutte right now.,threat,individual,medium,0.82
why are you always wrong ninige gothilla for sure.,insult,individual,high,0.35
this environment is stressful don't you think?,toxicity,individual,medium,0.5
nin message inda tension agthide don't you think?,harassment,individual,medium,0.45
I just wanted to say this group is too negative right now.,toxicity,individual,medium,0.5
you wont get away with this period.,threat,individual,medium,0.82
"Stop it, people here are very problematic and everyone agrees.",toxicity,individual,high,0.55
"Look, dont annoy me nin irritate madbeda without a doubt.",aggression,individual,medium,0.55
"Honestly, why are you always wrong ninige gothilla period.",insult,individual,high,0.35
your type always ruins things nin tara jana beda period.,hate,individual,high,0.8
"In my opinion, stop talking nonsense nin matu beka illa period.",insult,individual,medium,0.3
"Basically, your type should not be here !!!",hate,individual,medium,0.75
"In my opinion, no need for you nin beka illa for sure.",exclusion,individual,medium,0.42
"Actually, stop disturbing me nanige shanti beku so please stop.",harassment,individual,medium,0.45
"Listen, nin illade smooth agide ... whatever.",exclusion,individual,medium,0.42
"To be honest, we dont need people like you",hate,individual,medium,0.75
why are you always in my dm ninige kelbeda period.,harassment,individual,high,0.5
I just wanted to say remember this moment ninige gothagutte,threat,individual,medium,0.82
just wait and watch ninige lesson sigutte and everyone agrees.,threat,individual,high,0.87
"Seriously, please remove yourself nin hogu for real.",exclusion,individual,medium,0.42
Everyone knows yaake nanna profile daily nodthiya,stalking,individual,medium,0.62
I just wanted to say this chat is exhausting full headache,toxicity,individual,medium,0.5
dont poke your nose nin business beda without a doubt.,aggression,individual,medium,0.55
It's obvious that nin illade nav decide madidvi !!!,exclusion,individual,medium,0.42
Everyone knows this space is not safe mentally so please stop.,toxicity,individual,medium,0.5
It's obvious that this group ninige alla immediately.,exclusion,individual,medium,0.42
stop disturbing me nanige shanti beku for sure.,harassment,individual,medium,0.45
"Stop it, you are in serious trouble nodu",threat,individual,medium,0.82
"Look, dont poke your nose nin business beda",aggression,individual,medium,0.55
"Look, this group ninige alla for sure.",exclusion,individual,medium,0.42
"Basically, yaake nanna follow madthiya everywhere (no offense).",harassment,individual,low,0.4
there is too much negativity here and it's sad.,toxicity,individual,medium,0.5
"Basically, stop calling me bar bar for sure.",harassment,individual,medium,0.45
ninige simple vishaya kuda artha agalla for sure.,insult,individual,medium,0.3
you will regret this later ninige gothagutte for real.,threat,individual,medium,0.82
It's obvious that this group makes me uncomfortable,toxicity,individual,medium,0.5
why cant you just stop kelthiya period.,harassment,individual,medium,0.45
this is between us only nin barbeda - just my opinion.,exclusion,individual,medium,0.42
"Seriously, stop getting involved nin barbeda immediately.",aggression,individual,medium,0.55
people like you should stay away and it's sad.,hate,individual,medium,0.75
"Basically, people like you yavaglu problem for real.",hate,individual,medium,0.75
"Basically, your kind is unwanted here and everyone agrees.",hate,individual,high,0.8
Everyone knows you are in serious trouble nodu,threat,individual,medium,0.82
I just wanted to say this will not end well for you ninige sari illa agutte (no offense).,threat,individual,low,0.77
"Seriously, this group has become so toxic ella negative agide !!!",toxicity,individual,medium,0.5
"Basically, back off right now nin hinde hogu and it's annoying.",aggression,individual,medium,0.55
nin iddare delay agthide without a doubt.,exclusion,individual,medium,0.42
It's obvious that dont poke your nose nin business beda,aggression,individual,medium,0.55
"Seriously, you just dont get it ninige artha illa",insult,individual,medium,0.3
"Stop it, why do you remember my timings ninige ella gothu",stalking,individual,medium,0.62
"Listen, ninige buddhi illa seriously period.",insult,individual,high,0.35
"Honestly, you will regret this later ninige gothagutte",threat,individual,medium,0.82
"In my opinion, we dont like people like you nin tara beda don't you think?",hate,individual,medium,0.75
"To be honest, shut up now sumne iru",aggression,individual,medium,0.55
"Honestly, you asked for it nin mistake so please stop.",threat,individual,medium,0.82
i will complain about you sir ge helthini (no offense).,threat,individual,low,0.77
I just wanted to say dont annoy me nin irritate madbeda ... whatever.,aggression,individual,medium,0.55
"Hey, why do you follow everything i do so please stop.",stalking,individual,medium,0.62
"Seriously, dont keep pinging nanna irritate madthiya and it's sad.",harassment,individual,medium,0.45
we already decided nin illade immediately.,exclusion,individual,medium,0.42
back off right now nin hinde hogu ... whatever.,aggression,individual,medium,0.55
"Listen, why do you see my story every time nin follow madthiya and it's sad.",stalking,individual,medium,0.62
"Seriously, you are useless nin work sari illa for sure.",insult,individual,medium,0.3
"Stop it, why are you always in my dm ninige kelbeda !!!",harassment,individual,high,0.5
"Look, yaake nanna hinde bartiya elladalli",harassment,individual,medium,0.45
use your brain swalpa for real.,insult,individual,medium,0.3
"Listen, stay out ninige sambhandha illa period.",exclusion,individual,medium,0.42
"Hey, stay in your limits please",aggression,individual,medium,0.55
"Actually, why are you always online when i come ninige gothagthide",stalking,individual,high,0.67
"Seriously, this group has become so toxic ella negative agide for real.",toxicity,individual,medium,0.5
we already decided nin illade !!!,exclusion,individual,medium,0.42
"Basically, leave me alone nanige disturb beda",harassment,individual,medium,0.45
"Just so you know, yaake nanna bar bar text madthiya so please stop.",harassment,individual,medium,0.45
Everyone knows this will not end well for you ninige sari illa agutte period.,threat,individual,medium,0.82
this space is not safe mentally !!!,toxicity,individual,medium,0.5
"Hey, people like you should stay away",hate,individual,medium,0.75
we dont want you nin beka illa period.,exclusion,individual,medium,0.42
"In my opinion, you are everywhere i go nin follow madthiya",stalking,individual,medium,0.62
"Just so you know, you are everywhere i go nin follow madthiya (no offense).",stalking,individual,low,0.57
Everyone knows this place is full of nonsense !!!,toxicity,individual,medium,0.5
"Listen, dont interfere in this nin barbeda",aggression,individual,medium,0.55
It's obvious that your kind is unwanted here for real.,hate,individual,medium,0.75
dont cross the line nin limits alli iru don't you think?,aggression,individual,medium,0.55
"Hey, this chat is mentally draining thale noovu period.",toxicity,individual,medium,0.5
"Just so you know, nin iddare delay agthide and everyone agrees.",exclusion,individual,high,0.47
I just wanted to say this group has become so toxic ella negative agide,toxicity,individual,medium,0.5
"Actually, why are you always online when i come ninige gothagthide - just my opinion.",stalking,individual,high,0.67
"Listen, people like you should stay away",hate,individual,medium,0.75
stop calling me bar bar so please stop.,harassment,individual,medium,0.45
this place is full of nonsense without a doubt.,toxicity,individual,medium,0.5
"Seriously, better nin illade nadithivi and everyone agrees.",exclusion,individual,high,0.47
"Look, dont interfere in this nin barbeda ... whatever.",aggression,individual,medium,0.55
"Just so you know, why do you see my story every time nin follow madthiya",stalking,individual,medium,0.62
Everyone knows use your brain swalpa (no offense).,insult,individual,low,0.25
you always ruin everything nininda problem period.,insult,individual,high,0.35
your kind is unwanted here for sure.,hate,individual,medium,0.75
"Stop it, dont keep pinging nanna irritate madthiya",harassment,individual,medium,0.45
"Seriously, stay out of my matters nin hogu",aggression,individual,medium,0.55
I think stop calling me bar bar so please stop.,harassment,individual,medium,0.45
you are useless nin work sari illa period.,insult,individual,medium,0.3
"Listen, you sound really stupid nin mathu nodi period.",insult,individual,medium,0.3
I just wanted to say we dont need people like you without a doubt.,hate,individual,medium,0.75
your type should not be here and everyone agrees.,hate,individual,high,0.8
"Basically, yaake nanna bar bar text madthiya",harassment,individual,medium,0.45
"Basically, yaake nanna bar bar text madthiya immediately.",harassment,individual,medium,0.45
"Look, why do you remember my timings ninige ella gothu",stalking,individual,medium,0.62
"Honestly, why are you always online when i come ninige gothagthide for real.",stalking,individual,high,0.67
go away from here nin hogu don't you think?,aggression,individual,medium,0.55
It's obvious that your type should not be here,hate,individual,medium,0.75
"Seriously, you always ruin everything nininda problem immediately.",insult,individual,high,0.35
people like you never change without a doubt.,hate,individual,high,0.8
people like you never change and it's annoying.,hate,individual,high,0.8
I think yaake nanna profile daily nodthiya,stalking,individual,medium,0.62
"Actually, keep quiet please nin matadbeda period.",aggression,individual,medium,0.55
Everyone knows keep quiet please nin matadbeda and it's sad.,aggression,individual,medium,0.55
you wont get away with this don't you think?,threat,individual,medium,0.82
stop messaging me yavaglu disturb madthiya without a doubt.,harassment,individual,medium,0.45
It's obvious that just wait and watch ninige lesson sigutte,threat,individual,medium,0.82
I think you are everywhere i go nin follow madthiya ... whatever.,stalking,individual,medium,0.62
people like you dont deserve respect immediately.,hate,individual,medium,0.75
"Actually, mind your own business nin work nodko",aggression,individual,medium,0.55
"Basically, people like you dont deserve respect ... whatever.",hate,individual,medium,0.75
"Just so you know, your type should not be here",hate,individual,medium,0.75
"In my opinion, why do you keep observing me",stalking,individual,medium,0.62
"Just so you know, this space is not safe mentally right now.",toxicity,individual,medium,0.5
"Stop it, yaake nanna follow madthiya everywhere",harassment,individual,medium,0.45
this place is full of nonsense for sure.,toxicity,individual,medium,0.5
yaake nanna hinde bartiya elladalli without a doubt.,harassment,individual,medium,0.45
"Basically, people here are very problematic",toxicity,individual,medium,0.5
"Just so you know, why do you follow everything i do",stalking,individual,medium,0.62
why are you watching me silently don't you think?,stalking,individual,medium,0.62
It's obvious that nin illade better agide and it's sad.,exclusion,individual,medium,0.42
your type always ruins things nin tara jana beda - just my opinion.,hate,individual,high,0.8
we dont like people like you nin tara beda for real.,hate,individual,medium,0.75
"Honestly, ninige simple vishaya kuda artha agalla !!!",insult,individual,medium,0.3
Everyone knows stop talking nonsense nin matu beka illa,insult,individual,medium,0.3
"Honestly, ninige maturity illa grow up and it's annoying.",insult,individual,medium,0.3
I think i will complain about you sir ge helthini,threat,individual,medium,0.82
Everyone knows ninige buddhi illa seriously,insult,individual,high,0.35
shut up now sumne iru - just my opinion.,aggression,individual,medium,0.55
I just wanted to say i cant stand people like you nin tara jana,hate,individual,medium,0.75
you will face consequences ninige problem agutte and everyone agrees.,threat,individual,high,0.87
yaake nanna hinde bartiya elladalli !!!,harassment,individual,medium,0.45
"Stop it, this group has become so toxic ella negative agide immediately.",toxicity,individual,medium,0.5
yaake nanna hinde bartiya elladalli for real.,harassment,individual,medium,0.45
dont poke your nose nin business beda - just my opinion.,aggression,individual,medium,0.55
Everyone knows please remove yourself nin hogu and everyone agrees.,exclusion,individual,high,0.47
"Seriously, dont poke your nose nin business beda",aggression,individual,medium,0.55
your type always ruins things nin tara jana beda (no offense).,hate,individual,high,0.8
just wait and watch ninige lesson sigutte - just my opinion.,threat,individual,medium,0.82
I think this chat is exhausting full headache,toxicity,individual,medium,0.5
It's obvious that nin presence irthare problem only without a doubt.,insult,individual,medium,0.3
"Actually, your type should not be here",hate,individual,medium,0.75
this group is full of drama and it's sad.,toxicity,individual,medium,0.5
"Actually, this chat is very unhealthy (no offense).",toxicity,individual,low,0.45
Everyone knows people like you dont deserve respect and it's annoying.,hate,individual,medium,0.75
this is between us only nin barbeda and everyone agrees.,exclusion,individual,high,0.47
"Just so you know, stop talking nonsense nin matu beda for sure.",aggression,individual,medium,0.55
It's obvious that i cant stand people like you nin tara jana immediately.,hate,individual,medium,0.75
stop stalking me nanige beda without a doubt.,stalking,individual,medium,0.62
"To be honest, why are you always in my dm ninige kelbeda for real.",harassment,individual,high,0.5
"Just so you know, dont message me late night nin beka illa",harassment,individual,medium,0.45
I think dont cross the line nin limits alli iru without a doubt.,aggression,individual,medium,0.55
we are tired of people like you don't you think?,hate,individual,medium,0.75
yaake nanna follow madthiya everywhere immediately.,harassment,individual,medium,0.45
dont message me late night nin beka illa and everyone agrees.,harassment,individual,high,0.5
"Look, dont message me late night nin beka illa !!!",harassment,individual,medium,0.45
"Seriously, this place feels unhealthy manasige sari illa right now.",toxicity,individual,medium,0.5
"Seriously, you just dont get it ninige artha illa and everyone agrees.",insult,individual,high,0.35
"Hey, there is too much negativity here for real.",toxicity,individual,medium,0.5
I think nin illade smooth agide ... whatever.,exclusion,individual,medium,0.42
"Basically, this place feels unhealthy manasige sari illa without a doubt.",toxicity,individual,medium,0.5
"To be honest, stop messaging me yavaglu disturb madthiya",harassment,individual,medium,0.45
I think we dont need people like you without a doubt.,hate,individual,medium,0.75
It's obvious that you sound really stupid nin mathu nodi without a doubt.,insult,individual,medium,0.3
stop messaging me yavaglu disturb madthiya period.,harassment,individual,medium,0.45
It's obvious that people like you never change period.,hate,individual,high,0.8
"Listen, this environment is stressful",toxicity,individual,medium,0.5
"Seriously, this place is full of nonsense",toxicity,individual,medium,0.5
"In my opinion, ninige nanna online time gothu how immediately.",stalking,individual,medium,0.62
"Honestly, shut up now sumne iru",aggression,individual,medium,0.55
"Stop it, we are tired of people like you for real.",hate,individual,medium,0.75
"Honestly, nin illade better agide for real.",exclusion,individual,medium,0.42
you are not invited nin beka illa - just my opinion.,exclusion,individual,medium,0.42
"Basically, nin message inda tension agthide",harassment,individual,medium,0.45
"Hey, your kind is not welcome here - just my opinion.",hate,individual,medium,0.75
I just wanted to say people here are very problematic and it's annoying.,toxicity,individual,medium,0.5
why do you always show up where i am period.,stalking,individual,high,0.67
"Hey, i cant stand people like you nin tara jana ... whatever.",hate,individual,medium,0.75
"Basically, yaake nanna hinde bartiya elladalli",harassment,individual,medium,0.45
"Stop it, people like you should stay away and everyone agrees.",hate,individual,high,0.8
I just wanted to say this group is full of drama,toxicity,individual,medium,0.5
It's obvious that you asked for it nin mistake !!!,threat,individual,medium,0.82
"Basically, are you mad or what ninige artha illa",insult,individual,medium,0.3
"Listen, dont think this will go unnoticed",threat,individual,medium,0.82
"Listen, why are you always online when i come ninige gothagthide and everyone agrees.",stalking,individual,high,0.67
"Listen, why are you always in my dm ninige kelbeda don't you think?",harassment,individual,high,0.5
"Just so you know, please remove yourself nin hogu",exclusion,individual,medium,0.42
Everyone knows dont start with me nin beka illa don't you think?,aggression,individual,medium,0.55
"In my opinion, we already decided nin illade so please stop.",exclusion,individual,medium,0.42
this chat is exhausting full headache !!!,toxicity,individual,medium,0.5
"Look, why do you always show up where i am",stalking,individual,high,0.67
why do you always show up where i am (no offense).,stalking,individual,high,0.67
"Honestly, this group has become so toxic ella negative agide",toxicity,individual,medium,0.5
I think people like you make everything dirty - just my opinion.,hate,individual,medium,0.75
"Seriously, this chat ruins my mood (no offense).",toxicity,individual,low,0.45
"Hey, just wait and watch ninige lesson sigutte for real.",threat,individual,medium,0.82
I just wanted to say nin iddare problem agthide period.,exclusion,individual,medium,0.42
"To be honest, your type should not be here",hate,individual,medium,0.75
"To be honest, why are you always wrong ninige gothilla",insult,individual,high,0.35
Everyone knows i will expose what you did ellargu helthini,threat,individual,medium,0.82
"Just so you know, go away from here nin hogu and everyone agrees.",aggression,individual,high,0.6
"Basically, we dont need people like you ... whatever.",hate,individual,medium,0.75
"To be honest, dont interfere in this nin barbeda and it's annoying.",aggression,individual,medium,0.55
I just wanted to say dont push me beyond my limit serious agthide (no offense).,threat,individual,low,0.77
I think mind your own business nin work nodko,aggression,individual,medium,0.55
I just wanted to say this environment is really bad - just my opinion.,toxicity,individual,medium,0.5
stop talking nonsense nin matu beda !!!,aggression,individual,medium,0.55
I think you asked for it nin mistake,threat,individual,medium,0.82
we already decided nin illade right now.,exclusion,individual,medium,0.42
this chat is exhausting full headache and it's annoying.,toxicity,individual,medium,0.5
your kind spoils the environment ... whatever.,hate,individual,medium,0.75
"Basically, bar bar kelbeda please - just my opinion.",harassment,individual,medium,0.45
"Actually, please remove yourself nin hogu immediately.",exclusion,individual,medium,0.42
"Hey, yaake nanna hinde bartiya (no offense).",harassment,individual,low,0.4
"Basically, stop disturbing me nanige shanti beku period.",harassment,individual,medium,0.45
"Hey, people like you are a headache so please stop.",hate,individual,medium,0.75
people like you dont deserve respect and everyone agrees.,hate,individual,high,0.8
It's obvious that leave me alone nanige disturb beda,harassment,individual,medium,0.45
I just wanted to say we are tired of people like you so please stop.,hate,individual,medium,0.75
"Stop it, why are you always in my dm ninige kelbeda",harassment,individual,high,0.5
"To be honest, stay in your limits please (no offense).",aggression,individual,low,0.5
ninige common sense illa for sure.,insult,individual,medium,0.3
"Just so you know, this chat ruins my mood (no offense).",toxicity,individual,low,0.45
"Stop it, nin illade nav decide madidvi for real.",exclusion,individual,medium,0.42
"Actually, this environment is stressful and everyone agrees.",toxicity,individual,high,0.55
"Basically, stay in your limits please",aggression,individual,medium,0.55
this will not end well for you ninige sari illa agutte don't you think?,threat,individual,medium,0.82
stop talking nonsense nin matu beda period.,aggression,individual,medium,0.55
"Basically, this chat is very unhealthy without a doubt.",toxicity,individual,medium,0.5
"Hey, this group ninige alla",exclusion,individual,medium,0.42
this chat ruins my mood and it's sad.,toxicity,individual,medium,0.5
we dont need people like you !!!,hate,individual,medium,0.75
"Actually, yaake nanna profile daily nodthiya",stalking,individual,medium,0.62
"Just so you know, you cant escape from this ninige illa and everyone agrees.",threat,individual,high,0.87
I think you cant escape from this ninige illa ... whatever.,threat,individual,medium,0.82
"Just so you know, stay out of my matters nin hogu period.",aggression,individual,medium,0.55
stop keeping tabs on me for real.,stalking,individual,medium,0.62
this environment is really bad period.,toxicity,individual,medium,0.5
"Honestly, nin presence irthare problem only",insult,individual,medium,0.3
dont think this will go unnoticed right now.,threat,individual,medium,0.82
"Listen, neenu full dumb yaake heege (no offense).",insult,individual,low,0.25
I think you cant escape from this ninige illa and everyone agrees.,threat,individual,high,0.87
why are you watching me silently and it's annoying.,stalking,individual,medium,0.62
I think we dont like people like you nin tara beda,hate,individual,medium,0.75
Everyone knows stop calling me bar bar,harassment,individual,medium,0.45
It's obvious that your type always ruins things nin tara jana beda for sure.,hate,individual,high,0.8
I just wanted to say stop calling me bar bar,harassment,individual,medium,0.45
why do you remember my timings ninige ella gothu right now.,stalking,individual,medium,0.62
"Seriously, stop getting involved nin barbeda and it's annoying.",aggression,individual,medium,0.55
"Listen, mind your own business nin work nodko",aggression,individual,medium,0.55
It's obvious that why do you follow everything i do and it's annoying.,stalking,individual,medium,0.62
people like you dont deserve respect don't you think?,hate,individual,medium,0.75
I think you are useless nin work sari illa,insult,individual,medium,0.3
ninige simple vishaya kuda artha agalla immediately.,insult,individual,medium,0.3
"Seriously, ninige common sense illa and it's sad.",insult,individual,medium,0.3
Everyone knows yaake nanna hinde bartiya,harassment,individual,medium,0.45
people like you should stay away and everyone agrees.,hate,individual,high,0.8
"To be honest, you wont get away with this ... whatever.",threat,individual,medium,0.82
stop talking nonsense nin matu beda for sure.,aggression,individual,medium,0.55
dayavittu nanna bittu bidu !!!,harassment,individual,medium,0.45
"Stop it, this is between us only nin barbeda",exclusion,individual,medium,0.42
why are you always checking my status nin yaake nodthiya ... whatever.,stalking,individual,high,0.67
"Basically, dont push me beyond my limit serious agthide period.",threat,individual,medium,0.82
you are useless nin work sari illa (no offense).,insult,individual,low,0.25
"Look, you are useless nin work sari illa",insult,individual,medium,0.3
I just wanted to say we already decided nin illade,exclusion,individual,medium,0.42
I think why do you remember my timings ninige ella gothu,stalking,individual,medium,0.62
mind your own business nin work nodko !!!,aggression,individual,medium,0.55
I think this will not end well for you ninige sari illa agutte for sure.,threat,individual,medium,0.82
why do you keep observing me without a doubt.,stalking,individual,medium,0.62
"Look, there is too much negativity here",toxicity,individual,medium,0.5
control yourself swalpa - just my opinion.,aggression,individual,medium,0.55
"Actually, you are not invited nin beka illa don't you think?",exclusion,individual,medium,0.42
"Hey, why do you remember my timings ninige ella gothu (no offense).",stalking,individual,low,0.57
nin iddare problem agthide and it's sad.,exclusion,individual,medium,0.42
"Listen, just wait and watch ninige lesson sigutte - just my opinion.",threat,individual,medium,0.82
"Seriously, why are you watching me silently",stalking,individual,medium,0.62
It's obvious that nin iddare delay agthide right now.,exclusion,individual,medium,0.42
dont start with me nin beka illa right now.,aggression,individual,medium,0.55
Everyone knows your type always ruins things nin tara jana beda so please stop.,hate,individual,high,0.8
It's obvious that people like you never change,hate,individual,high,0.8
"Listen, yaake nanna hinde bartiya",harassment,individual,medium,0.45
I just wanted to say neenu full dumb yaake heege and everyone agrees.,insult,individual,high,0.35
"Look, stop messaging me yavaglu disturb madthiya and it's sad.",harassment,individual,medium,0.45
