message,label,target_type,severity,severity_score
"Wdylrpss, ella platform nalli follow madbeda please, idu stalking tara kanstide. #11aa",Cyberstalking,Individual,High,0.9
"Ebvbgiyzf, cheap comments madbeda ava bagge, group nalli idu sari alla. #877c",Sexual Harassment,Individual,High,0.59
"Lod, next time barbeku anta helthini, swalpa limit nodu yaar. #7691",Threat,Individual,High,0.84
yavdru ivattu notes idre send maadu pls. #9489,Neutral,Individual,Low,0.05
"Huwwulysrx, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #aab8",Harassment,Individual,Medium,0.71
naale extra pen togond baa pls. #877e,Neutral,Group,Low,0.02
"review okay aaytu, tension beda. #593f",Neutral,Unknown,Low,0
naale extra pen togond baa pls. #95ad,Neutral,Group,Low,0.02
pizza bekka biryani bekka decide maadi. #7074,Neutral,Group,Low,0
naale extra pen togond baa pls. #91e0,Neutral,Unknown,Low,0.04
nee send madida reel super comedy aaytu. #c345,Neutral,Individual,Low,0.06
"team, ivnanna group nalli add madbeda, ivan illaadre better ansta. #4a18",Exclusion,Group,Low,0.44
"ninna presentation super aaytu, chennag ide. #2709",Neutral,Individual,Low,0.06
ivattu assignment submit maadbeku maga. #06a8,Neutral,Group,Low,0
"Wcl, nee tumba irritating agthiya re yaar. #7e1c",Insult,Individual,Medium,0.35
"Pfr, nee ivattu full lazy mode alli idiya re. #75ae",Insult,Individual,Low,0.37
"Vzxular, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #a343",Harassment,Individual,High,0.54
"network sakkath slow ide, once repeat maadu. #33e3",Neutral,Unknown,Low,0.01
"Gdfvzsb, a tara photos haakbeda please, group nalli idu sari alla. #944c",Sexual Harassment,Individual,Medium,0.63
ivattu class full bore aaytu. #26b8,Neutral,Group,Low,0
ivattu assignment submit maadbeku maga. #f245,Neutral,Group,Low,0.03
ivattu class full bore aaytu. #ee6e,Neutral,Unknown,Low,0
nee send madida reel super comedy aaytu. #3f4a,Neutral,Unknown,Low,0
ninne function photos share maadu. #bfe2,Neutral,Individual,Low,0
"gang, ivananna group inda remove maadona, ivan illaadre better ansta. #f736",Exclusion,Group,Medium,0.44
"Xxplb, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #3a10",Harassment,Individual,Low,0.37
weekend ge yava movie nodona. #199e,Neutral,Individual,Low,0
"Srsfmum, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #39ce",Harassment,Individual,Medium,0.7
"Lpzptaqe, nee reply nodoke tumba time togondiya dude. #7ac6",Insult,Individual,Low,0.37
weekend ge yava movie nodona. #ea32,Neutral,Unknown,Low,0
"review okay aaytu, tension beda. #b473",Neutral,Individual,Low,0.02
"review okay aaytu, tension beda. #6773",Neutral,Unknown,Low,0.02
fest practice ge yar yar barthidira. #c953,Neutral,Individual,Low,0.03
"Fxvkots, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #6f6a",Harassment,Individual,High,0.5
ivattu class full bore aaytu. #d4a6,Neutral,Unknown,Low,0
pizza bekka biryani bekka decide maadi. #9c32,Neutral,Unknown,Low,0.03
"Eipyhcjtr, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #74ab",Threat,Individual,High,1
"network sakkath slow ide, once repeat maadu. #1187",Neutral,Group,Low,0
"network sakkath slow ide, once repeat maadu. #4a19",Neutral,Unknown,Low,0
"Jslywmx, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #d4b2",Harassment,Individual,Medium,0.5
ninne function photos share maadu. #b520,Neutral,Unknown,Low,0
fest practice ge yar yar barthidira. #a353,Neutral,Unknown,Low,0
"Upoag, nee sakkat dumb idiya yaar machaa. #2b77",Insult,Individual,Medium,0.35
"Lhu, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #0fdd",Harassment,Individual,Medium,0.63
"Qaxwcc, ella platform nalli follow madbeda please, idu stalking tara kanstide. #607a",Cyberstalking,Individual,High,0.65
"naale 9 gante lab ge bartira, late agbeda. #95c0",Neutral,Unknown,Low,0.02
weekend ge yava movie nodona. #2d4d,Neutral,Group,Low,0.01
"Cmuzhvw, nee yen use illa ninna jothe re. #b16e",Insult,Individual,High,0.47
"Jcmvxk, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #28f6",Cyberstalking,Individual,Medium,0.47
exam tumba tough aaytu but somehow aaytu. #5241,Neutral,Individual,Low,0.01
yavdru ivattu notes idre send maadu pls. #cf0a,Neutral,Group,Low,0.05
nee send madida reel super comedy aaytu. #74c1,Neutral,Group,Low,0.01
project help madidakke thanks maga. #ec98,Neutral,Group,Low,0
"Hiptklf, nee reply nodoke tumba time togondiya dude. #ec1a",Insult,Individual,Low,0.27
naale extra pen togond baa pls. #32f7,Neutral,Group,Low,0.02
"Zafnpeuqrx, ava body bagge a tara mata beda, group nalli idu sari alla. #d920",Sexual Harassment,Individual,Medium,0.88
"naale 9 gante lab ge bartira, late agbeda. #aa45",Neutral,Group,Low,0.01
"Landlvt, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #bb01",Harassment,Individual,Medium,0.5
"Cmtjouefuz, prati dina reason illade ping madbedi, idu stalking tara kanstide. #77e7",Cyberstalking,Individual,Medium,0.58
"Ujwitumi, next time barbeku anta helthini, swalpa limit nodu yaar. #1c74",Threat,Individual,Low,0.64
ninne function photos share maadu. #425e,Neutral,Individual,Low,0
exam tumba tough aaytu but somehow aaytu. #d9bd,Neutral,Unknown,Low,0.04
yaaru naalege PPT madthare helri. #fd79,Neutral,Individual,Low,0.04
"network sakkath slow ide, once repeat maadu. #cbc6",Neutral,Unknown,Low,0.01
"Zcojln, nee tumba irritating agthiya re machaa. #a255",Insult,Individual,Medium,0.42
attendance link haakbidu illi. #2b55,Neutral,Individual,Low,0.02
"Gnrnmhfw, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #3cf3",Harassment,Individual,High,0.67
yaaru naalege PPT madthare helri. #b969,Neutral,Individual,Low,0
ivattu assignment submit maadbeku maga. #dcb3,Neutral,Individual,Low,0.02
"Hce, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #cdc8",Cyberstalking,Individual,Medium,0.5
ninne function photos share maadu. #0de5,Neutral,Individual,Low,0
"Adywhmyoh, nee ivattu full lazy mode alli idiya yaar. #6768",Insult,Individual,Low,0.35
"Vjkfuxbxr, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #2111",Harassment,Individual,Low,0.55
"Dhunka, nee full time late bartiya re. #2092",Insult,Individual,Low,0.39
yavdru ivattu notes idre send maadu pls. #d56c,Neutral,Group,Low,0
"Krzuyl, nee sakkat dumb idiya yaar dude. #7126",Insult,Individual,Medium,0.37
"Worjrwpgsf, nee ivattu full lazy mode alli idiya machaa. #1915",Insult,Individual,Low,0.16
pizza bekka biryani bekka decide maadi. #799a,Neutral,Group,Low,0.06
"ninna presentation super aaytu, chennag ide. #9e53",Neutral,Unknown,Low,0.01
"Tjknu, yake everywhere message madthiya, idu stalking tara kanstide. #9678",Cyberstalking,Individual,High,0.6
"Gdp, nee full time late bartiya re. #3f62",Insult,Individual,Low,0.33
"Blhtwca, nee complete waste fellow re. #5b09",Insult,Individual,High,0.41
"ninna presentation super aaytu, chennag ide. #ac1e",Neutral,Individual,Low,0.01
"Gqvhsu, prati dina reason illade ping madbedi, idu stalking tara kanstide. #f045",Cyberstalking,Individual,Low,0.69
"Dfzfrmqkv, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #7f14",Harassment,Individual,High,0.66
"team, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #4853",Exclusion,Group,High,0.46
naale 4gante canteen nalli meet aagona. #bf89,Neutral,Group,Low,0.02
yavdru ivattu notes idre send maadu pls. #6320,Neutral,Group,Low,0.03
project help madidakke thanks maga. #6254,Neutral,Unknown,Low,0
yavdru ivattu notes idre send maadu pls. #bc75,Neutral,Group,Low,0
yavdru ivattu notes idre send maadu pls. #1689,Neutral,Group,Low,0.03
"Ebvxmo, nee ivattu full lazy mode alli idiya yaar. #f7d3",Insult,Individual,Low,0.26
"ninna presentation super aaytu, chennag ide. #2c9e",Neutral,Group,Low,0
"Pmusgr, nee sakkat dumb idiya yaar re. #a480",Insult,Individual,Medium,0.17
project help madidakke thanks maga. #1d78,Neutral,Group,Low,0
yavdru ivattu notes idre send maadu pls. #3dc6,Neutral,Individual,Low,0.03
ivattu assignment submit maadbeku maga. #ce04,Neutral,Group,Low,0
"Xrggrq, nee ivattu full lazy mode alli idiya machaa. #b9bd",Insult,Individual,Low,0.21
"Svqbifbjg, nee yen use illa ninna jothe machaa. #a370",Insult,Individual,High,0.44
"Dajumhmq, nee ivattu full lazy mode alli idiya yaar. #1a70",Insult,Individual,Low,0.2
"Rwabhqjkpm, ava body bagge a tara mata beda, group nalli idu sari alla. #1040",Sexual Harassment,Individual,High,0.69
"Zbuimar, nee reply nodoke tumba time togondiya machaa. #d75b",Insult,Individual,Low,0.22
attendance link haakbidu illi. #fbbd,Neutral,Unknown,Low,0
nee send madida reel super comedy aaytu. #f5cd,Neutral,Individual,Low,0
weekend ge yava movie nodona. #8934,Neutral,Individual,Low,0.06
"Joxuxieyg, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #6869",Harassment,Individual,High,0.76
naale 4gante canteen nalli meet aagona. #d76b,Neutral,Unknown,Low,0.06
"Ppefghbny, next time barbeku anta helthini, swalpa limit nodu yaar. #01c6",Threat,Individual,High,0.92
"happy birthday, tumba olle varsha agli. #e64e",Neutral,Group,Low,0
"naale 9 gante lab ge bartira, late agbeda. #4680",Neutral,Group,Low,0
yavdru ivattu notes idre send maadu pls. #3d47,Neutral,Individual,Low,0.06
"5 nimisha nalli join agthini, swalpa wait maadu. #0d68",Neutral,Individual,Low,0
"Mnkoa, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #24aa",Harassment,Individual,Low,0.64
"class grp, ivnanna group nalli add madbeda, ivan illaadre better ansta. #283f",Exclusion,Group,Low,0.26
"Mrmby, nee reply nodoke tumba time togondiya re. #3bb6",Insult,Individual,Low,0.34
yaaru naalege PPT madthare helri. #1cc5,Neutral,Individual,Low,0
"gang, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #bde0",Exclusion,Group,High,0.28
yaaru naalege PPT madthare helri. #e93e,Neutral,Individual,Low,0.01
"ninna presentation super aaytu, chennag ide. #df2b",Neutral,Individual,Low,0
"review okay aaytu, tension beda. #c368",Neutral,Group,Low,0.03
"class grp, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #2a94",Exclusion,Group,Low,0.23
"Pxwt, nee tumba irritating agthiya re machaa. #b3ab",Insult,Individual,Medium,0.32
yaaru naalege PPT madthare helri. #c515,Neutral,Unknown,Low,0.01
fest practice ge yar yar barthidira. #6d11,Neutral,Group,Low,0
attendance link haakbidu illi. #0e7b,Neutral,Unknown,Low,0
"Xstafgkkv, nee sakkat dumb idiya yaar dude. #bbeb",Insult,Individual,Medium,0.18
"Oznxbqjs, nee sakkat dumb idiya yaar machaa. #49b1",Insult,Individual,Medium,0.35
fest practice ge yar yar barthidira. #875c,Neutral,Group,Low,0.04
pizza bekka biryani bekka decide maadi. #cba7,Neutral,Group,Low,0
"Zbygcoqa, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #7086",Threat,Individual,Medium,0.82
yavdru ivattu notes idre send maadu pls. #889b,Neutral,Group,Low,0.06
attendance link haakbidu illi. #6ab9,Neutral,Individual,Low,0.01
"Jirkyo, nee reply nodoke tumba time togondiya yaar. #cf41",Insult,Individual,Low,0.36
naale 4gante canteen nalli meet aagona. #729e,Neutral,Unknown,Low,0
"Robeapvb, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #628d",Threat,Individual,High,0.76
"review okay aaytu, tension beda. #35c8",Neutral,Individual,Low,0
"happy birthday, tumba olle varsha agli. #6482",Neutral,Individual,Low,0.04
"ninna presentation super aaytu, chennag ide. #2b7c",Neutral,Group,Low,0.03
weekend ge yava movie nodona. #96de,Neutral,Unknown,Low,0.02
"Hthrfpmck, nee class nalli full time joker ne re. #03c9",Insult,Individual,Medium,0.31
"Fvvcxw, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #6a38",Harassment,Individual,Medium,0.67
ivattu class full bore aaytu. #8359,Neutral,Unknown,Low,0
"Yev, nee yavattu serious agalla re. #c514",Insult,Individual,Low,0.37
ivattu assignment submit maadbeku maga. #ee94,Neutral,Unknown,Low,0
"Rbawrldj, prati dina reason illade ping madbedi, idu stalking tara kanstide. #f8af",Cyberstalking,Individual,Medium,0.49
"Nrgvfpegr, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #4b57",Harassment,Individual,Medium,0.47
naale 4gante canteen nalli meet aagona. #865d,Neutral,Individual,Low,0.06
"network sakkath slow ide, once repeat maadu. #2d3a",Neutral,Unknown,Low,0.05
"naale 9 gante lab ge bartira, late agbeda. #8215",Neutral,Unknown,Low,0.01
naale extra pen togond baa pls. #562f,Neutral,Unknown,Low,0
weekend ge yava movie nodona. #cd32,Neutral,Group,Low,0
ivattu class full bore aaytu. #2b6c,Neutral,Unknown,Low,0.04
"ninna presentation super aaytu, chennag ide. #7cfe",Neutral,Group,Low,0
pizza bekka biryani bekka decide maadi. #1aff,Neutral,Individual,Low,0
"network sakkath slow ide, once repeat maadu. #9efd",Neutral,Group,Low,0.02
yaaru naalege PPT madthare helri. #e0e3,Neutral,Group,Low,0
"network sakkath slow ide, once repeat maadu. #d703",Neutral,Individual,Low,0
exam tumba tough aaytu but somehow aaytu. #b8b5,Neutral,Group,Low,0.02
"Xvsygq, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #6d24",Threat,Individual,Medium,0.85
"Qdvo, nee tumba irritating agthiya re machaa. #1653",Insult,Individual,Medium,0.38
"ninna presentation super aaytu, chennag ide. #7f04",Neutral,Unknown,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #d78a",Neutral,Group,Low,0.04
"Fyciybm, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #db41",Harassment,Individual,High,0.7
"naale 9 gante lab ge bartira, late agbeda. #acc1",Neutral,Individual,Low,0.01
"Widbccsxiy, nee class nalli full time joker ne dude. #dd40",Insult,Individual,Medium,0.32
"network sakkath slow ide, once repeat maadu. #eb4b",Neutral,Group,Low,0.04
"Mwy, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #01be",Threat,Individual,High,0.99
project help madidakke thanks maga. #2bff,Neutral,Individual,Low,0
"Duwlpcuox, nee complete waste fellow re. #f852",Insult,Individual,High,0.4
weekend ge yava movie nodona. #de0c,Neutral,Individual,Low,0.03
"happy birthday, tumba olle varsha agli. #3837",Neutral,Individual,Low,0.02
"5 nimisha nalli join agthini, swalpa wait maadu. #71cd",Neutral,Unknown,Low,0
project help madidakke thanks maga. #c9fa,Neutral,Group,Low,0.03
yaaru naalege PPT madthare helri. #c8ba,Neutral,Group,Low,0.05
yavdru ivattu notes idre send maadu pls. #cb35,Neutral,Individual,Low,0
"review okay aaytu, tension beda. #c69a",Neutral,Group,Low,0.04
"happy birthday, tumba olle varsha agli. #e22a",Neutral,Individual,Low,0.05
"Uzjl, nee reply nodoke tumba time togondiya dude. #e69d",Insult,Individual,Low,0.15
yavdru ivattu notes idre send maadu pls. #4359,Neutral,Individual,Low,0.08
weekend ge yava movie nodona. #b3c4,Neutral,Unknown,Low,0
"Fzapq, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #7921",Threat,Individual,High,0.75
"Hydkhdhx, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #4693",Harassment,Individual,Medium,0.47
"class grp, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #b644",Exclusion,Group,Low,0.3
"network sakkath slow ide, once repeat maadu. #3edb",Neutral,Individual,Low,0
"Srhcn, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #20b0",Harassment,Individual,Medium,0.45
"Hknshs, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #35bc",Threat,Individual,Medium,0.91
"5 nimisha nalli join agthini, swalpa wait maadu. #c52f",Neutral,Group,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #25cd",Neutral,Unknown,Low,0
"Fzluowuau, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #fd05",Harassment,Individual,Low,0.5
"Zvctkx, nee yavattu serious agalla yaar. #8994",Insult,Individual,Low,0.34
"batch, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #1740",Exclusion,Group,Low,0.27
"network sakkath slow ide, once repeat maadu. #d6ef",Neutral,Group,Low,0
fest practice ge yar yar barthidira. #0475,Neutral,Group,Low,0
"Gocc, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #66d9",Harassment,Individual,High,0.77
"Pegqu, prati dina reason illade ping madbedi, idu stalking tara kanstide. #75a1",Cyberstalking,Individual,Low,0.44
"Xuajgcazhq, ella platform nalli follow madbeda please, idu stalking tara kanstide. #7b3a",Cyberstalking,Individual,Medium,0.5
"Ojsezjfzih, nee tumba irritating agthiya re dude. #e959",Insult,Individual,Medium,0.3
"Tfwrj, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #94b5",Harassment,Individual,Low,0.44
pizza bekka biryani bekka decide maadi. #66fc,Neutral,Individual,Low,0
ivattu assignment submit maadbeku maga. #e02e,Neutral,Unknown,Low,0
"Ysvezsx, nee sakkat dumb idiya yaar dude. #e4c9",Insult,Individual,Medium,0.34
"Amtholc, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #22b5",Harassment,Individual,High,0.47
"Cro, nee ivattu full lazy mode alli idiya yaar. #0d2b",Insult,Individual,Low,0.37
pizza bekka biryani bekka decide maadi. #e896,Neutral,Group,Low,0
"network sakkath slow ide, once repeat maadu. #514e",Neutral,Individual,Low,0
"Csymcanu, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #1548",Threat,Individual,High,0.75
"Mjrpb, nee tumba irritating agthiya re machaa. #7e83",Insult,Individual,Medium,0.36
attendance link haakbidu illi. #6cb5,Neutral,Group,Low,0.01
fest practice ge yar yar barthidira. #e0e3,Neutral,Unknown,Low,0.05
yaaru naalege PPT madthare helri. #3d40,Neutral,Unknown,Low,0
yavdru ivattu notes idre send maadu pls. #4e1f,Neutral,Group,Low,0
weekend ge yava movie nodona. #611c,Neutral,Group,Low,0
"Drsleaeq, next time barbeku anta helthini, swalpa limit nodu yaar. #1c43",Threat,Individual,High,0.83
"5 nimisha nalli join agthini, swalpa wait maadu. #a5da",Neutral,Individual,Low,0.02
attendance link haakbidu illi. #b674,Neutral,Individual,Low,0
"Jegecn, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #2e10",Harassment,Individual,Low,0.36
"Pdi, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #a490",Harassment,Individual,High,0.4
"Sgfvla, nee tumba irritating agthiya re yaar. #39a8",Insult,Individual,Medium,0.4
"gang, ivananna group inda remove maadona, ivan illaadre better ansta. #56a9",Exclusion,Group,Low,0.2
"Xdg, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #e851",Harassment,Individual,High,0.5
